name,url,value,power,level
Reaper (Demon) (Earth-616),https://marvel.fandom.com/wiki/Reaper_(Demon)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Red Shift (Earth-616),https://marvel.fandom.com/wiki/Red_Shift_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ree-Zee (Earth-616),https://marvel.fandom.com/wiki/Ree-Zee_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Reignfire (Earth-616),https://marvel.fandom.com/wiki/Reignfire_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Reilly Tyne (Earth-982),https://marvel.fandom.com/wiki/Reilly_Tyne_(Earth-982),Superhuman_(800_lbs-25_ton),Strength,4
Reptyl (Earth-616),https://marvel.fandom.com/wiki/Reptyl_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Rex Strickland (Earth-616),https://marvel.fandom.com/wiki/Rex_Strickland_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Richard Deacon (Earth-616),https://marvel.fandom.com/wiki/Richard_Deacon_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Richard Gilmore (Earth-616),https://marvel.fandom.com/wiki/Richard_Gilmore_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Richard Janus (Earth-616),https://marvel.fandom.com/wiki/Richard_Janus_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Richard Jones (Earth-9309),https://marvel.fandom.com/wiki/Richard_Jones_(Earth-9309),Superhuman_(800_lbs-25_ton),Strength,4
Rieg Davan (Earth-616),https://marvel.fandom.com/wiki/Rieg_Davan_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Rina Logan (Earth-982),https://marvel.fandom.com/wiki/Rina_Logan_(Earth-982),Superhuman_(800_lbs-25_ton),Strength,4
Rintrah (Earth-616),https://marvel.fandom.com/wiki/Rintrah_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
River Verys (Earth-616),https://marvel.fandom.com/wiki/River_Verys_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Robert Baxter (Earth-616),https://marvel.fandom.com/wiki/Robert_Baxter_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Robert Frank (Earth-616),https://marvel.fandom.com/wiki/Robert_Frank_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Robert Frank Jr. (Earth-616),https://marvel.fandom.com/wiki/Robert_Frank_Jr._(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Robert Hellsgaard (Earth-616),https://marvel.fandom.com/wiki/Robert_Hellsgaard_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Roberta (Earth-616),https://marvel.fandom.com/wiki/Roberta_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Roberto Reyes (Earth-616),https://marvel.fandom.com/wiki/Roberto_Reyes_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Robin Braxton (Earth-616),https://marvel.fandom.com/wiki/Robin_Braxton_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Roco-Bai (Earth-616),https://marvel.fandom.com/wiki/Roco-Bai_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Roderick Campbell (Earth-616),https://marvel.fandom.com/wiki/Roderick_Campbell_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Roderick Campbell (Earth-811),https://marvel.fandom.com/wiki/Roderick_Campbell_(Earth-811),Superhuman_(800_lbs-25_ton),Strength,4
Roderick Kingsley (Earth-616),https://marvel.fandom.com/wiki/Roderick_Kingsley_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Rogue (Anna Marie) (Earth-295),https://marvel.fandom.com/wiki/Rogue_(Anna_Marie)_(Earth-295),Superhuman_(800_lbs-25_ton),Strength,4
Roland Burroughs (Earth-616),https://marvel.fandom.com/wiki/Roland_Burroughs_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Rorgg (Earth-616),https://marvel.fandom.com/wiki/Rorgg_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Roxanne Simpson (Earth-616),https://marvel.fandom.com/wiki/Roxanne_Simpson_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ruby Summers (Earth-1191),https://marvel.fandom.com/wiki/Ruby_Summers_(Earth-1191),Superhuman_(800_lbs-25_ton),Strength,4
Rupert Kemp (Earth-616),https://marvel.fandom.com/wiki/Rupert_Kemp_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ruriko Tsumura (Earth-616),https://marvel.fandom.com/wiki/Ruriko_Tsumura_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Russell Broxtel (Earth-616),https://marvel.fandom.com/wiki/Russell_Broxtel_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Russian (Earth-616),https://marvel.fandom.com/wiki/Russian_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
S'Byll (Earth-616),https://marvel.fandom.com/wiki/S%27Byll_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sagbata (Earth-616),https://marvel.fandom.com/wiki/Sagbata_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sage (Earth-616),https://marvel.fandom.com/wiki/Sage_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Saint Cyrus Leviticus (Earth-616),https://marvel.fandom.com/wiki/Saint_Cyrus_Leviticus_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Saint Elmo (Earth-616),https://marvel.fandom.com/wiki/Saint_Elmo_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Samuel John LaRoquette (Earth-616),https://marvel.fandom.com/wiki/Samuel_John_LaRoquette_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Samuel Smithers (Earth-616),https://marvel.fandom.com/wiki/Samuel_Smithers_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Santa Claus (Earth-616),https://marvel.fandom.com/wiki/Santa_Claus_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Santo Vaccarro (Earth-616),https://marvel.fandom.com/wiki/Santo_Vaccarro_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sara Ehret (Earth-616),https://marvel.fandom.com/wiki/Sara_Ehret_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sarah Stacy (Earth-616),https://marvel.fandom.com/wiki/Sarah_Stacy_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Satana Hellstrom (Earth-616),https://marvel.fandom.com/wiki/Satana_Hellstrom_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Scaleface (Earth-616),https://marvel.fandom.com/wiki/Scaleface_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Scorpion (Earth-1610),https://marvel.fandom.com/wiki/Scorpion_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Scott Washington (Earth-616),https://marvel.fandom.com/wiki/Scott_Washington_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Seamus Mellencamp (Earth-616),https://marvel.fandom.com/wiki/Seamus_Mellencamp_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sean Dolan (Earth-616),https://marvel.fandom.com/wiki/Sean_Dolan_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sebastion Gilberti (Earth-616),https://marvel.fandom.com/wiki/Sebastion_Gilberti_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sedna (Earth-616),https://marvel.fandom.com/wiki/Sedna_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Selene Gallio (Earth-616),https://marvel.fandom.com/wiki/Selene_Gallio_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sergei Kravinoff (Earth-616),https://marvel.fandom.com/wiki/Sergei_Kravinoff_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sergei Kravinoff (Earth-1610),https://marvel.fandom.com/wiki/Sergei_Kravinoff_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Sergei Krylov (Earth-616),https://marvel.fandom.com/wiki/Sergei_Krylov_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sersi (Earth-616),https://marvel.fandom.com/wiki/Sersi_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sharra Neramani (Earth-616),https://marvel.fandom.com/wiki/Sharra_Neramani_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Shelob (Earth-616),https://marvel.fandom.com/wiki/Shelob_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Shevaun Haldane (Earth-616),https://marvel.fandom.com/wiki/Shevaun_Haldane_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Shigeru Ezaki (Clone) (Earth-616),https://marvel.fandom.com/wiki/Shigeru_Ezaki_(Clone)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Shiklah (Earth-616),https://marvel.fandom.com/wiki/Shiklah_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Shir Ydrn Talonis (Earth-616),https://marvel.fandom.com/wiki/Shir_Ydrn_Talonis_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sidney Green (Earth-616),https://marvel.fandom.com/wiki/Sidney_Green_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Silas Burr (Earth-616),https://marvel.fandom.com/wiki/Silas_Burr_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Silhouette Chord (Earth-616),https://marvel.fandom.com/wiki/Silhouette_Chord_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Silvio Manfredi (Earth-616),https://marvel.fandom.com/wiki/Silvio_Manfredi_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Simon Garth (Earth-616),https://marvel.fandom.com/wiki/Simon_Garth_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Simon Janson (Earth-616),https://marvel.fandom.com/wiki/Simon_Janson_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Simon Maddicks (Earth-616),https://marvel.fandom.com/wiki/Simon_Maddicks_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sire Hate (Earth-616),https://marvel.fandom.com/wiki/Sire_Hate_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sk'ym'x (Earth-712),https://marvel.fandom.com/wiki/Sk%27ym%27x_(Earth-712),Superhuman_(800_lbs-25_ton),Strength,4
Skinner (Lilin) (Earth-616),https://marvel.fandom.com/wiki/Skinner_(Lilin)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sleeper (Symbiote) (Earth-616),https://marvel.fandom.com/wiki/Sleeper_(Symbiote)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sleepwalker (Earth-616),https://marvel.fandom.com/wiki/Sleepwalker_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sleipnir (Earth-616),https://marvel.fandom.com/wiki/Sleipnir_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sonya Tolsky (Earth-616),https://marvel.fandom.com/wiki/Sonya_Tolsky_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sophie Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Sophie_Cuckoo_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Spencer Keen (Earth-616),https://marvel.fandom.com/wiki/Spencer_Keen_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Spidercide (Earth-616),https://marvel.fandom.com/wiki/Spidercide_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sprite (Earth-616),https://marvel.fandom.com/wiki/Sprite_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Staak (Earth-616),https://marvel.fandom.com/wiki/Staak_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Stakar Ogord (Earth-691),https://marvel.fandom.com/wiki/Stakar_Ogord_(Earth-691),Superhuman_(800_lbs-25_ton),Strength,4
Stephen Beckley (Earth-616),https://marvel.fandom.com/wiki/Stephen_Beckley_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Steven Harmon (Earth-616),https://marvel.fandom.com/wiki/Steven_Harmon_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Steven Rogers (Earth-1610),https://marvel.fandom.com/wiki/Steven_Rogers_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Stewart Cadwall (Earth-616),https://marvel.fandom.com/wiki/Stewart_Cadwall_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Strider (Earth-616),https://marvel.fandom.com/wiki/Strider_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Stuart Clarke (Earth-616),https://marvel.fandom.com/wiki/Stuart_Clarke_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Stygorr (Earth-616),https://marvel.fandom.com/wiki/Stygorr_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Supreme Intelligence (Earth-616),https://marvel.fandom.com/wiki/Supreme_Intelligence_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Suzi Endo (Earth-616),https://marvel.fandom.com/wiki/Suzi_Endo_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Suzi Endo (Earth-9528),https://marvel.fandom.com/wiki/Suzi_Endo_(Earth-9528),Superhuman_(800_lbs-25_ton),Strength,4
Sven Kleinstock (Earth-616),https://marvel.fandom.com/wiki/Sven_Kleinstock_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Swordsman (Cotati) (Earth-616),https://marvel.fandom.com/wiki/Swordsman_(Cotati)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Sétanta (Earth-616),https://marvel.fandom.com/wiki/S%C3%A9tanta_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
T-Ray (Earth-616),https://marvel.fandom.com/wiki/T-Ray_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Taj Nital (Earth-616),https://marvel.fandom.com/wiki/Taj_Nital_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tamara Devoux (Earth-616),https://marvel.fandom.com/wiki/Tamara_Devoux_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tamika Bowden (Earth-616),https://marvel.fandom.com/wiki/Tamika_Bowden_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tana Nile (Earth-616),https://marvel.fandom.com/wiki/Tana_Nile_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tanalth (Earth-616),https://marvel.fandom.com/wiki/Tanalth_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Taneleer Tivan (Earth-616),https://marvel.fandom.com/wiki/Taneleer_Tivan_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tania Belinskaya (Earth-616),https://marvel.fandom.com/wiki/Tania_Belinskaya_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tarantula (Earth-1610),https://marvel.fandom.com/wiki/Tarantula_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Tel-Kar (Earth-616),https://marvel.fandom.com/wiki/Tel-Kar_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Terrance Sorenson (Earth-616),https://marvel.fandom.com/wiki/Terrance_Sorenson_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
TESS-One (Earth-616),https://marvel.fandom.com/wiki/TESS-One_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thakorr (Earth-616),https://marvel.fandom.com/wiki/Thakorr_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Theodore Scott (Earth-616),https://marvel.fandom.com/wiki/Theodore_Scott_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Theodore Winchester (Earth-616),https://marvel.fandom.com/wiki/Theodore_Winchester_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thermal Man (Earth-616),https://marvel.fandom.com/wiki/Thermal_Man_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thog (Earth-616),https://marvel.fandom.com/wiki/Thog_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thomas Cassidy (Earth-616),https://marvel.fandom.com/wiki/Thomas_Cassidy_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thomas Corsi (Earth-616),https://marvel.fandom.com/wiki/Thomas_Corsi_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thomas Fireheart (Earth-616),https://marvel.fandom.com/wiki/Thomas_Fireheart_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thomas Gideon (Earth-616),https://marvel.fandom.com/wiki/Thomas_Gideon_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Thomas Samuels (Earth-616),https://marvel.fandom.com/wiki/Thomas_Samuels_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tiamat (Champion) (Earth-616),https://marvel.fandom.com/wiki/Tiamat_(Champion)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tiboro (Earth-616),https://marvel.fandom.com/wiki/Tiboro_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tomi Shishido (Earth-616),https://marvel.fandom.com/wiki/Tomi_Shishido_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Toothgnasher (Earth-616),https://marvel.fandom.com/wiki/Toothgnasher_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Toothgrinder (Earth-616),https://marvel.fandom.com/wiki/Toothgrinder_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Topher (Earth-616),https://marvel.fandom.com/wiki/Topher_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Torgo Nia (Earth-616),https://marvel.fandom.com/wiki/Torgo_Nia_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Trevor Fitzroy (Earth-1191),https://marvel.fandom.com/wiki/Trevor_Fitzroy_(Earth-1191),Superhuman_(800_lbs-25_ton),Strength,4
Turac (Earth-616),https://marvel.fandom.com/wiki/Turac_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Turk Barrett (Earth-616),https://marvel.fandom.com/wiki/Turk_Barrett_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Tyrannosaurus (Symbiote) (Earth-616),https://marvel.fandom.com/wiki/Tyrannosaurus_(Symbiote)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ultima Wordman (Earth-616),https://marvel.fandom.com/wiki/Ultima_Wordman_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ulysses Abboud (Earth-616),https://marvel.fandom.com/wiki/Ulysses_Abboud_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ulysses Bloodstone (Earth-616),https://marvel.fandom.com/wiki/Ulysses_Bloodstone_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Ulysses Klaw (Earth-616),https://marvel.fandom.com/wiki/Ulysses_Klaw_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Umar (Earth-616),https://marvel.fandom.com/wiki/Umar_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Uncegila (Earth-616),https://marvel.fandom.com/wiki/Uncegila_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Uriel (Mutant) (Earth-616),https://marvel.fandom.com/wiki/Uriel_(Mutant)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Urthona (Earth-616),https://marvel.fandom.com/wiki/Urthona_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Valinor (Earth-616),https://marvel.fandom.com/wiki/Valinor_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Varnae (Earth-616),https://marvel.fandom.com/wiki/Varnae_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Varney (Mortimer) (Earth-616),https://marvel.fandom.com/wiki/Varney_(Mortimer)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Verdelet (Earth-616),https://marvel.fandom.com/wiki/Verdelet_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Verminus Rex (Earth-616),https://marvel.fandom.com/wiki/Verminus_Rex_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Vessel (Earth-616),https://marvel.fandom.com/wiki/Vessel_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor Borkowski (Earth-616),https://marvel.fandom.com/wiki/Victor_Borkowski_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor Creed (Earth-295),https://marvel.fandom.com/wiki/Victor_Creed_(Earth-295),Superhuman_(800_lbs-25_ton),Strength,4
Victor Creed (Earth-1610),https://marvel.fandom.com/wiki/Victor_Creed_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Victor Mancha (Earth-616),https://marvel.fandom.com/wiki/Victor_Mancha_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor Slaughter (Earth-616),https://marvel.fandom.com/wiki/Victor_Slaughter_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor Strange (Earth-616),https://marvel.fandom.com/wiki/Victor_Strange_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor Van Damme (Earth-1610),https://marvel.fandom.com/wiki/Victor_Van_Damme_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Victor von Doom (Clone) (Earth-616),https://marvel.fandom.com/wiki/Victor_von_Doom_(Clone)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor von Doom (Earth-616),https://marvel.fandom.com/wiki/Victor_von_Doom_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Victor von Doom (Earth-30847),https://marvel.fandom.com/wiki/Victor_von_Doom_(Earth-30847),Superhuman_(800_lbs-25_ton),Strength,4
Videoman (Earth-616),https://marvel.fandom.com/wiki/Videoman_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Vincent Stegron (Earth-616),https://marvel.fandom.com/wiki/Vincent_Stegron_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Virago (Earth-616),https://marvel.fandom.com/wiki/Virago_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Vivian Vision (Earth-616),https://marvel.fandom.com/wiki/Vivian_Vision_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Vlad Dracula (Earth-616),https://marvel.fandom.com/wiki/Vlad_Dracula_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Vladimir Kravinoff (Earth-616),https://marvel.fandom.com/wiki/Vladimir_Kravinoff_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Vuk (Earth-616),https://marvel.fandom.com/wiki/Vuk_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Víctor Álvarez (Earth-616),https://marvel.fandom.com/wiki/V%C3%ADctor_%C3%81lvarez_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wade Wilson (Earth-616),https://marvel.fandom.com/wiki/Wade_Wilson_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wadey Wilson (Earth-1610),https://marvel.fandom.com/wiki/Wadey_Wilson_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Wallace Jackson (Earth-616),https://marvel.fandom.com/wiki/Wallace_Jackson_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Walter Newell (Earth-616),https://marvel.fandom.com/wiki/Walter_Newell_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Warbringer (Earth-616),https://marvel.fandom.com/wiki/Warbringer_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wendell Vaughn (Earth-616),https://marvel.fandom.com/wiki/Wendell_Vaughn_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Werner Schmidt (Brain Drain) (Earth-616),https://marvel.fandom.com/wiki/Werner_Schmidt_(Brain_Drain)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
White Tiger (Evolved Tiger) (Earth-616),https://marvel.fandom.com/wiki/White_Tiger_(Evolved_Tiger)_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Whiz Kid (Earth-616),https://marvel.fandom.com/wiki/Whiz_Kid_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wilbur Day (Earth-616),https://marvel.fandom.com/wiki/Wilbur_Day_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
William Allen (Earth-616),https://marvel.fandom.com/wiki/William_Allen_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
William Burnside (Earth-616),https://marvel.fandom.com/wiki/William_Burnside_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
William Carmody (Earth-616),https://marvel.fandom.com/wiki/William_Carmody_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
William Foster (Earth-616),https://marvel.fandom.com/wiki/William_Foster_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
William Talltrees (Earth-616),https://marvel.fandom.com/wiki/William_Talltrees_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
William Taurens (Earth-616),https://marvel.fandom.com/wiki/William_Taurens_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Winston Manchester (Earth-616),https://marvel.fandom.com/wiki/Winston_Manchester_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wrogg (Earth-616),https://marvel.fandom.com/wiki/Wrogg_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wundarr (Earth-616),https://marvel.fandom.com/wiki/Wundarr_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Wyre (Earth-616),https://marvel.fandom.com/wiki/Wyre_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Xarus (Earth-616),https://marvel.fandom.com/wiki/Xarus_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Xira (Earth-616),https://marvel.fandom.com/wiki/Xira_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Yith (Earth-616),https://marvel.fandom.com/wiki/Yith_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Yondu Udonta (Earth-691),https://marvel.fandom.com/wiki/Yondu_Udonta_(Earth-691),Superhuman_(800_lbs-25_ton),Strength,4
Yukotujakzurjimozoata (Earth-616),https://marvel.fandom.com/wiki/Yukotujakzurjimozoata_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Yuriko Oyama (Earth-616),https://marvel.fandom.com/wiki/Yuriko_Oyama_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Yuriko Oyama (Earth-1610),https://marvel.fandom.com/wiki/Yuriko_Oyama_(Earth-1610),Superhuman_(800_lbs-25_ton),Strength,4
Zacharaiah Seavey (Earth-616),https://marvel.fandom.com/wiki/Zacharaiah_Seavey_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Zak-Del (Earth-616),https://marvel.fandom.com/wiki/Zak-Del_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Zarathos (Earth-616),https://marvel.fandom.com/wiki/Zarathos_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Zarek (Earth-616),https://marvel.fandom.com/wiki/Zarek_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Zhao Yen (Earth-616),https://marvel.fandom.com/wiki/Zhao_Yen_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Zuzha Yu (Earth-616),https://marvel.fandom.com/wiki/Zuzha_Yu_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Zxaxz (Earth-616),https://marvel.fandom.com/wiki/Zxaxz_(Earth-616),Superhuman_(800_lbs-25_ton),Strength,4
Adam Warlock (Earth-616),https://marvel.fandom.com/wiki/Adam_Warlock_(Earth-616),Superhuman_(25-75_ton),Strength,5
